"","CU_ID","Species","Stock","Label","Year","Metric","Compare","LBM","UBM","Status","DataType","Value"
"9284","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2016,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9285","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2017,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9286","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2018,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9287","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2019,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9288","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2020,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9289","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2021,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9290","CK-01","Chinook","Okanagan_1.x","SpnForTrend_Wild",2022,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9291","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1995,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9292","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1996,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9293","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1997,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9294","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1998,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9295","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1999,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9296","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2000,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9297","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2001,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9298","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2002,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9299","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2003,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9300","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2004,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9301","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2005,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9302","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2006,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9303","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2007,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9304","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2008,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9305","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2009,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9306","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2010,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9307","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2011,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9308","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2012,"LongTrend",143,50,75,"Green","Abs_Abd",143
"9309","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2013,"LongTrend",180,50,75,"Green","Abs_Abd",180
"9310","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2014,"LongTrend",171,50,75,"Green","Abs_Abd",171
"9311","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"LongTrend",104,50,75,"Green","Abs_Abd",104
"9312","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"LongTrend",102,50,75,"Green","Abs_Abd",102
"9313","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"LongTrend",106,50,75,"Green","Abs_Abd",106
"9314","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"LongTrend",147,50,75,"Green","Abs_Abd",147
"9315","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2019,"LongTrend",90,50,75,"Green","Abs_Abd",90
"9316","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2020,"LongTrend",108,50,75,"Green","Abs_Abd",108
"9317","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2021,"LongTrend",153,50,75,"Green","Abs_Abd",153
"9318","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1995,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9319","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1996,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9320","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1997,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9321","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1998,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9322","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1999,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9323","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2000,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9324","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2001,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9325","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2002,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9326","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2003,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9327","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2004,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9328","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2005,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9329","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2006,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9330","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2007,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9331","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2008,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9332","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2009,"PercChange",-27.4923,-25,-15,"Red","Abs_Abd",-27.4923
"9333","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2010,"PercChange",-40.1335,-25,-15,"Red","Abs_Abd",-40.1335
"9334","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2011,"PercChange",-37.6015,-25,-15,"Red","Abs_Abd",-37.6015
"9335","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2012,"PercChange",-6.9933,-25,-15,"Green","Abs_Abd",-6.9933
"9336","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2013,"PercChange",59.7874,-25,-15,"Green","Abs_Abd",59.7874
"9337","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2014,"PercChange",144.8051,-25,-15,"Green","Abs_Abd",144.8051
"9338","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"PercChange",137.4209,-25,-15,"Green","Abs_Abd",137.4209
"9339","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"PercChange",86.3791,-25,-15,"Green","Abs_Abd",86.3791
"9340","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"PercChange",67.2736,-25,-15,"Green","Abs_Abd",67.2736
"9341","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"PercChange",56.1903,-25,-15,"Green","Abs_Abd",56.1903
"9342","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2019,"PercChange",15.7034,-25,-15,"Green","Abs_Abd",15.7034
"9343","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2020,"PercChange",-17.6786,-25,-15,"Amber","Abs_Abd",-17.6786
"9344","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2021,"PercChange",-18.503,-25,-15,"Amber","Abs_Abd",-18.503
"9345","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1995,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9346","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1996,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9347","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1997,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9348","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1998,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9349","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1999,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9350","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2000,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9351","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2001,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9352","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2002,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9353","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2003,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9354","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2004,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9355","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2005,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9356","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2006,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9357","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2007,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9358","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2008,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9359","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2009,"ProbDeclBelowLBM",57.0667,NA,NA,NA,"Abs_Abd",57.0667
"9360","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2010,"ProbDeclBelowLBM",88.3333,NA,NA,NA,"Abs_Abd",88.3333
"9361","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2011,"ProbDeclBelowLBM",82.1333,NA,NA,NA,"Abs_Abd",82.1333
"9362","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2012,"ProbDeclBelowLBM",22.5667,NA,NA,NA,"Abs_Abd",22.5667
"9363","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2013,"ProbDeclBelowLBM",1.7333,NA,NA,NA,"Abs_Abd",1.7333
"9364","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2014,"ProbDeclBelowLBM",0.2667,NA,NA,NA,"Abs_Abd",0.2667
"9365","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0667,NA,NA,NA,"Abs_Abd",0.0667
"9366","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.8333,NA,NA,NA,"Abs_Abd",0.8333
"9367","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",1.5,NA,NA,NA,"Abs_Abd",1.5
"9368","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",1.9667,NA,NA,NA,"Abs_Abd",1.9667
"9369","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2019,"ProbDeclBelowLBM",11.7,NA,NA,NA,"Abs_Abd",11.7
"9370","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2020,"ProbDeclBelowLBM",35.9333,NA,NA,NA,"Abs_Abd",35.9333
"9371","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2021,"ProbDeclBelowLBM",37.5,NA,NA,NA,"Abs_Abd",37.5
"9372","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1995,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9373","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1996,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9374","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1997,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9375","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1998,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9376","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",1999,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9377","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2000,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9378","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2001,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9379","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2002,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9380","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2003,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9381","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2004,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9382","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2005,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9383","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2006,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9384","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2007,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9385","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2008,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9386","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2009,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9387","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2010,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9388","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2011,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9389","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2012,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9390","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2013,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9391","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2014,"Percentile",0.8667,0.25,0.5,"Green","Abs_Abd",0.8667
"9392","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"Percentile",0.875,0.25,0.5,"Green","Abs_Abd",0.875
"9393","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"Percentile",0.7059,0.25,0.5,"Green","Abs_Abd",0.7059
"9394","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"Percentile",0.5556,0.25,0.5,"Green","Abs_Abd",0.5556
"9395","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"Percentile",0.6842,0.25,0.5,"Green","Abs_Abd",0.6842
"9396","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2019,"Percentile",0.7,0.25,0.5,"Green","Abs_Abd",0.7
"9397","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2020,"Percentile",0.7143,0.25,0.5,"Green","Abs_Abd",0.7143
"9398","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2021,"Percentile",0.6818,0.25,0.5,"Green","Abs_Abd",0.6818
"9399","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1995,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9400","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1996,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9401","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1997,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9402","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1998,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9403","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1999,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9404","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2000,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9405","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2001,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9406","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2002,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9407","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2003,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9408","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2004,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9409","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2005,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9410","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2006,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9411","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2007,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9412","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2008,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9413","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2009,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9414","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2010,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9415","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2011,"LongTrend",NA,50,75,NA,"Abs_Abd",NA
"9416","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2012,"LongTrend",104,50,75,"Green","Abs_Abd",104
"9417","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2013,"LongTrend",135,50,75,"Green","Abs_Abd",135
"9418","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2014,"LongTrend",100,50,75,"Green","Abs_Abd",100
"9419","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2015,"LongTrend",46,50,75,"Red","Abs_Abd",46
"9420","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2016,"LongTrend",29,50,75,"Red","Abs_Abd",29
"9421","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2017,"LongTrend",34,50,75,"Red","Abs_Abd",34
"9422","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2018,"LongTrend",80,50,75,"Green","Abs_Abd",80
"9423","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2019,"LongTrend",112,50,75,"Green","Abs_Abd",112
"9424","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2020,"LongTrend",161,50,75,"Green","Abs_Abd",161
"9425","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2021,"LongTrend",127,50,75,"Green","Abs_Abd",127
"9426","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1995,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9427","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1996,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9428","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1997,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9429","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1998,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9430","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1999,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9431","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2000,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9432","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2001,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9433","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2002,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9434","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2003,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9435","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2004,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9436","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2005,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9437","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2006,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9438","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2007,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9439","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2008,"PercChange",NA,-25,-15,NA,"Abs_Abd",NA
"9440","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2009,"PercChange",-61.0407,-25,-15,"Red","Abs_Abd",-61.0407
"9441","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2010,"PercChange",-66.6405,-25,-15,"Red","Abs_Abd",-66.6405
"9442","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2011,"PercChange",-62.0573,-25,-15,"Red","Abs_Abd",-62.0573
"9443","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2012,"PercChange",-49.3036,-25,-15,"Red","Abs_Abd",-49.3036
"9444","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2013,"PercChange",-13.3375,-25,-15,"Green","Abs_Abd",-13.3375
"9445","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2014,"PercChange",27.8898,-25,-15,"Green","Abs_Abd",27.8898
"9446","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2015,"PercChange",12.8936,-25,-15,"Green","Abs_Abd",12.8936
"9447","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2016,"PercChange",-28.7646,-25,-15,"Red","Abs_Abd",-28.7646
"9448","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2017,"PercChange",-51.6043,-25,-15,"Red","Abs_Abd",-51.6043
"9449","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2018,"PercChange",-51.8511,-25,-15,"Red","Abs_Abd",-51.8511
"9450","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2019,"PercChange",-40.0945,-25,-15,"Red","Abs_Abd",-40.0945
"9451","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2020,"PercChange",-18.0232,-25,-15,"Amber","Abs_Abd",-18.0232
"9452","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2021,"PercChange",7.3814,-25,-15,"Green","Abs_Abd",7.3814
"9453","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1995,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9454","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1996,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9455","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1997,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9456","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1998,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9457","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1999,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9458","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2000,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9459","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2001,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9460","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2002,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9461","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2003,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9462","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2004,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9463","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2005,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9464","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2006,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9465","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2007,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9466","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2008,"ProbDeclBelowLBM",NA,NA,NA,NA,"Abs_Abd",NA
"9467","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2009,"ProbDeclBelowLBM",99.1333,NA,NA,NA,"Abs_Abd",99.1333
"9468","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2010,"ProbDeclBelowLBM",99.8333,NA,NA,NA,"Abs_Abd",99.8333
"9469","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2011,"ProbDeclBelowLBM",99.1333,NA,NA,NA,"Abs_Abd",99.1333
"9470","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2012,"ProbDeclBelowLBM",87.1667,NA,NA,NA,"Abs_Abd",87.1667
"9471","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2013,"ProbDeclBelowLBM",34.9,NA,NA,NA,"Abs_Abd",34.9
"9472","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2014,"ProbDeclBelowLBM",8.1,NA,NA,NA,"Abs_Abd",8.1
"9473","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",15.6333,NA,NA,NA,"Abs_Abd",15.6333
"9474","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",53.9,NA,NA,NA,"Abs_Abd",53.9
"9475","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",79.0667,NA,NA,NA,"Abs_Abd",79.0667
"9476","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",79.1667,NA,NA,NA,"Abs_Abd",79.1667
"9477","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2019,"ProbDeclBelowLBM",64.3667,NA,NA,NA,"Abs_Abd",64.3667
"9478","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2020,"ProbDeclBelowLBM",44.0667,NA,NA,NA,"Abs_Abd",44.0667
"9479","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2021,"ProbDeclBelowLBM",31.6667,NA,NA,NA,"Abs_Abd",31.6667
"9480","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1995,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9481","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1996,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
"9482","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",1997,"Percentile",NA,0.25,0.5,NA,"Abs_Abd",NA
