"","Year","CU_ID","Species","Stock","Metric","Compare","LBM","UBM","Value","Status","Confidence"
"25243",2000,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",6319.0013025654,1000,10000,0.63190013025654,"Amber",NA
"25244",2001,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",7185.48729581296,1000,10000,0.718548729581296,"Amber",NA
"25245",2002,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",5774.11857546642,1000,10000,0.577411857546642,"Amber",NA
"25246",2003,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",7658.25657867577,1000,10000,0.765825657867577,"Amber",NA
"25247",2004,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",5295.14794229563,1000,10000,0.529514794229563,"Amber",NA
"25248",2005,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",6421.64319253128,1000,10000,0.642164319253128,"Amber",NA
"25249",2006,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",6603.47435042135,1000,10000,0.660347435042135,"Amber",NA
"25250",2007,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",4613.17063196401,1000,10000,0.461317063196401,"Amber",NA
"25251",2008,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",3688.73849309099,1000,10000,0.368873849309099,"Amber",NA
"25252",2009,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",3312.83723595912,1000,10000,0.331283723595912,"Amber",NA
"25253",2010,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",4987.56753659152,1000,10000,0.498756753659152,"Amber",NA
"25254",2011,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",10683.5750088744,1000,10000,1.06835750088744,"Green",NA
"25255",2012,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",14208.4819461428,1000,10000,1.42084819461428,"Green",NA
"25256",2013,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",21227.4120985997,1000,10000,2.12274120985997,"Green",NA
"25257",2014,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",22552.7750735541,1000,10000,2.25527750735541,"Green",NA
"25258",2015,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",18119.9617591132,1000,10000,1.81199617591132,"Green",NA
"25259",2016,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",15877.6587991351,1000,10000,1.58776587991351,"Green",NA
"25260",2017,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",9617.77154870914,1000,10000,0.961777154870914,"Amber",NA
"25261",2018,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",6398.12267519079,1000,10000,0.639812267519079,"Amber",NA
"25262",2019,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",5532.37794793165,1000,10000,0.553237794793165,"Amber",NA
"25263",2020,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",5441.58561878816,1000,10000,0.544158561878816,"Amber",NA
"25264",2021,"SEL-06-01","Sockeye","Anderson_Seton_ES","AbsUBM",8248.89252450251,1000,10000,0.824889252450251,"Amber",NA
"25265",1995,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",4373.48009874312,5047,18580,0.235386442343548,"Red",NA
"25266",1996,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",5841.31751507642,5047,18580,0.314387379713478,"Amber",NA
"25267",1997,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",8269.22695325682,5047,18580,0.445060654104242,"Amber",NA
"25268",1998,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",8439.03215195701,5047,18580,0.454199792893273,"Amber",NA
"25269",1999,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",6240.04006780855,5047,18580,0.335847151119943,"Amber",NA
"25270",2000,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",6942.25744538754,5047,18580,0.373641412561224,"Amber",NA
"25271",2001,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",7201.05913673889,5047,18580,0.387570459458498,"Amber",NA
"25272",2002,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",8311.65178675943,5047,18580,0.447344014357343,"Amber",NA
"25273",2003,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",7702.83560524898,5047,18580,0.414576727946662,"Amber",NA
"25274",2004,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",4009.29036766521,5047,18580,0.215785272748397,"Red",NA
"25275",2005,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",3001.86633549093,5047,18580,0.161564388347198,"Red",NA
"25276",2006,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1927.0922289153,5047,18580,0.103718634494903,"Red",NA
"25277",2007,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1483.19804933128,5047,18580,0.0798276668100796,"Red",NA
"25278",2008,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1421.7359616771,5047,18580,0.0765196965380571,"Red",NA
"25279",2009,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1412.86008084696,5047,18580,0.0760419849756168,"Red",NA
"25280",2010,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",2184.79769142453,5047,18580,0.117588680916283,"Red",NA
"25281",2011,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",2555.45839298013,5047,18580,0.137538126640481,"Red",NA
"25282",2012,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1343.03752054602,5047,18580,0.0722840430864381,"Red",NA
"25283",2013,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1579.17981461111,5047,18580,0.0849935314645377,"Red",NA
"25284",2014,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1716.02704101389,5047,18580,0.0923588289027928,"Red",NA
"25285",2015,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1655.61213175876,5047,18580,0.0891072191474037,"Red",NA
"25286",2016,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",2065.75877649436,5047,18580,0.111181850188071,"Red",NA
"25287",2017,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1083.40763793375,5047,18580,0.0583104218478875,"Red",NA
"25288",2018,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",1000.39273414402,5047,18580,0.0538424507074284,"Red",NA
"25289",2019,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",275.880235064546,5047,18580,0.0148482365481456,"Red",NA
"25290",2020,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",343.57866560535,5047,18580,0.0184918549841416,"Red",NA
"25291",2021,"SEL-07-01","Sockeye","Bowron_ES","RelUBM",646.832503531879,5047,18580,0.0348133747864305,"Red",NA
"25292",1995,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",4373.48009874312,1000,10000,0.437348009874312,"Amber",NA
"25293",1996,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",5841.31751507642,1000,10000,0.584131751507642,"Amber",NA
"25294",1997,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",8269.22695325682,1000,10000,0.826922695325682,"Amber",NA
"25295",1998,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",8439.03215195701,1000,10000,0.843903215195701,"Amber",NA
"25296",1999,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",6240.04006780855,1000,10000,0.624004006780855,"Amber",NA
"25297",2000,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",6942.25744538754,1000,10000,0.694225744538754,"Amber",NA
"25298",2001,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",7201.05913673889,1000,10000,0.720105913673889,"Amber",NA
"25299",2002,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",8311.65178675943,1000,10000,0.831165178675943,"Amber",NA
"25300",2003,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",7702.83560524898,1000,10000,0.770283560524898,"Amber",NA
"25301",2004,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",4009.29036766521,1000,10000,0.400929036766521,"Amber",NA
"25302",2005,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",3001.86633549093,1000,10000,0.300186633549093,"Amber",NA
"25303",2006,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1927.0922289153,1000,10000,0.19270922289153,"Amber",NA
"25304",2007,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1483.19804933128,1000,10000,0.148319804933128,"Amber",NA
"25305",2008,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1421.7359616771,1000,10000,0.14217359616771,"Amber",NA
"25306",2009,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1412.86008084696,1000,10000,0.141286008084696,"Amber",NA
"25307",2010,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",2184.79769142453,1000,10000,0.218479769142453,"Amber",NA
"25308",2011,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",2555.45839298013,1000,10000,0.255545839298013,"Amber",NA
"25309",2012,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1343.03752054602,1000,10000,0.134303752054602,"Amber",NA
"25310",2013,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1579.17981461111,1000,10000,0.157917981461111,"Amber",NA
"25311",2014,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1716.02704101389,1000,10000,0.171602704101389,"Amber",NA
"25312",2015,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1655.61213175876,1000,10000,0.165561213175876,"Amber",NA
"25313",2016,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",2065.75877649436,1000,10000,0.206575877649436,"Amber",NA
"25314",2017,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1083.40763793375,1000,10000,0.108340763793375,"Amber",NA
"25315",2018,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",1000.39273414402,1000,10000,0.100039273414402,"Amber",NA
"25316",2019,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",275.880235064546,1000,10000,0.0275880235064546,"Red",NA
"25317",2020,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",343.57866560535,1000,10000,0.034357866560535,"Red",NA
"25318",2021,"SEL-07-01","Sockeye","Bowron_ES","AbsUBM",646.832503531879,1000,10000,0.0646832503531879,"Red",NA
"25319",1995,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",499766.230151814,72471,379321,1.31752850528132,"Green",NA
"25320",1996,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",579719.967331859,72471,379321,1.52830970953851,"Green",NA
"25321",1997,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",655506.693862937,72471,379321,1.72810546703962,"Green",NA
"25322",1998,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",763509.003593914,72471,379321,2.01283083086334,"Green",NA
"25323",1999,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",870233.335917959,72471,379321,2.29418707616493,"Green",NA
"25324",2000,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",821014.246421014,72471,379321,2.16443130335788,"Green",NA
"25325",2001,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",758580.501406623,72471,379321,1.99983787189906,"Green",NA
"25326",2002,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",629879.09993825,72471,379321,1.66054370820031,"Green",NA
"25327",2003,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",577710.889476245,72471,379321,1.52301319852116,"Green",NA
"25328",2004,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",342378.323378229,72471,379321,0.90260840654282,"Amber",NA
"25329",2005,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",325308.580603106,72471,379321,0.857607621521366,"Amber",NA
"25330",2006,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",340193.234685563,72471,379321,0.896847879989674,"Amber",NA
"25331",2007,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",285126.301293136,72471,379321,0.751675497252027,"Amber",NA
"25332",2008,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",313272.930077511,72471,379321,0.825878161445085,"Amber",NA
"25333",2009,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",248631.528270972,72471,379321,0.6554647073876,"Amber",NA
"25334",2010,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",365117.373552459,72471,379321,0.962555127589717,"Amber",NA
"25335",2011,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",459080.56840358,72471,379321,1.21026931913493,"Green",NA
"25336",2012,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",485173.273985095,72471,379321,1.27905724698895,"Green",NA
"25337",2013,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",745416.504955814,72471,379321,1.96513376521683,"Green",NA
"25338",2014,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",621358.507196018,72471,379321,1.63808095833349,"Green",NA
"25339",2015,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",600736.426184843,72471,379321,1.58371518103359,"Green",NA
"25340",2016,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",571585.683009714,72471,379321,1.50686538053447,"Green",NA
"25341",2017,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",423343.187028736,72471,379321,1.11605523297876,"Green",NA
"25342",2018,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",371696.738782589,72471,379321,0.979900239592822,"Amber",NA
"25343",2019,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",263837.322794912,72471,379321,0.695551585055697,"Amber",NA
"25344",2020,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",207497.244115869,72471,379321,0.547022822664363,"Amber",NA
"25345",2021,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","RelUBM",261578.895048439,72471,379321,0.689597715519149,"Amber",NA
"25346",1995,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",499766.230151814,1000,10000,49.9766230151814,"Green",NA
"25347",1996,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",579719.967331859,1000,10000,57.9719967331859,"Green",NA
"25348",1997,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",655506.693862937,1000,10000,65.5506693862937,"Green",NA
"25349",1998,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",763509.003593914,1000,10000,76.3509003593914,"Green",NA
"25350",1999,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",870233.335917959,1000,10000,87.0233335917959,"Green",NA
"25351",2000,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",821014.246421014,1000,10000,82.1014246421014,"Green",NA
"25352",2001,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",758580.501406623,1000,10000,75.8580501406623,"Green",NA
"25353",2002,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",629879.09993825,1000,10000,62.987909993825,"Green",NA
"25354",2003,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",577710.889476245,1000,10000,57.7710889476245,"Green",NA
"25355",2004,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",342378.323378229,1000,10000,34.2378323378229,"Green",NA
"25356",2005,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",325308.580603106,1000,10000,32.5308580603106,"Green",NA
"25357",2006,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",340193.234685563,1000,10000,34.0193234685563,"Green",NA
"25358",2007,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",285126.301293136,1000,10000,28.5126301293136,"Green",NA
"25359",2008,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",313272.930077511,1000,10000,31.3272930077511,"Green",NA
"25360",2009,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",248631.528270972,1000,10000,24.8631528270972,"Green",NA
"25361",2010,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",365117.373552459,1000,10000,36.5117373552459,"Green",NA
"25362",2011,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",459080.56840358,1000,10000,45.908056840358,"Green",NA
"25363",2012,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",485173.273985095,1000,10000,48.5173273985095,"Green",NA
"25364",2013,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",745416.504955814,1000,10000,74.5416504955814,"Green",NA
"25365",2014,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",621358.507196018,1000,10000,62.1358507196018,"Green",NA
"25366",2015,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",600736.426184843,1000,10000,60.0736426184843,"Green",NA
"25367",2016,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",571585.683009714,1000,10000,57.1585683009714,"Green",NA
"25368",2017,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",423343.187028736,1000,10000,42.3343187028736,"Green",NA
"25369",2018,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",371696.738782589,1000,10000,37.1696738782589,"Green",NA
"25370",2019,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",263837.322794912,1000,10000,26.3837322794912,"Green",NA
"25371",2020,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",207497.244115869,1000,10000,20.7497244115869,"Green",NA
"25372",2021,"SEL-06-03/SEL-06-02","Sockeye","Chilko_S_ES","AbsUBM",261578.895048439,1000,10000,26.1578895048439,"Green",NA
"25373",1995,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25374",1996,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25375",1997,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25376",1998,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25377",1999,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25378",2000,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25379",2001,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25380",2002,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25381",2003,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",NA,8000,16000,NA,NA,NA
"25382",2004,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",11921.6652730731,8000,16000,0.745104079567069,"Amber",NA
"25383",2005,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",7112.22993207906,8000,16000,0.444514370754941,"Red",NA
"25384",2006,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",5142.32845471691,8000,16000,0.321395528419807,"Red",NA
"25385",2007,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",4066.03005229463,8000,16000,0.254126878268414,"Red",NA
"25386",2008,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",4076.69625419001,8000,16000,0.254793515886876,"Red",NA
"25387",2009,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",4597.85360327592,8000,16000,0.287365850204745,"Red",NA
"25388",2010,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",5843.33203035122,8000,16000,0.365208251896951,"Red",NA
"25389",2011,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",7211.54851295709,8000,16000,0.450721782059818,"Red",NA
"25390",2012,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",9507.99128767519,8000,16000,0.594249455479699,"Amber",NA
"25391",2013,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",11429.1136234854,8000,16000,0.714319601467837,"Amber",NA
"25392",2014,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",11955.774012598,8000,16000,0.747235875787375,"Amber",NA
"25393",2015,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",12640.9533592286,8000,16000,0.790059584951788,"Amber",NA
"25394",2016,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",10246.4996407339,8000,16000,0.640406227545869,"Amber",NA
"25395",2017,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",8897.36795545232,8000,16000,0.55608549721577,"Amber",NA
"25396",2018,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",7780.22429754537,8000,16000,0.486264018596586,"Red",NA
"25397",2019,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",5454.5745814479,8000,16000,0.340910911340494,"Red",NA
"25398",2020,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",4798.21112588238,8000,16000,0.299888195367649,"Red",NA
"25399",2021,"SEL-03-01","Sockeye","Chilliwack_ES","RelUBM",3473.39718769064,8000,16000,0.217087324230665,"Red",NA
"25400",1995,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25401",1996,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25402",1997,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25403",1998,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25404",1999,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25405",2000,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25406",2001,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25407",2002,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25408",2003,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",NA,1000,10000,NA,NA,NA
"25409",2004,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",11921.6652730731,1000,10000,1.19216652730731,"Green",NA
"25410",2005,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",7112.22993207906,1000,10000,0.711222993207906,"Amber",NA
"25411",2006,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",5142.32845471691,1000,10000,0.514232845471691,"Amber",NA
"25412",2007,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",4066.03005229463,1000,10000,0.406603005229463,"Amber",NA
"25413",2008,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",4076.69625419001,1000,10000,0.407669625419001,"Amber",NA
"25414",2009,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",4597.85360327592,1000,10000,0.459785360327592,"Amber",NA
"25415",2010,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",5843.33203035122,1000,10000,0.584333203035122,"Amber",NA
"25416",2011,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",7211.54851295709,1000,10000,0.721154851295709,"Amber",NA
"25417",2012,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",9507.99128767519,1000,10000,0.950799128767519,"Amber",NA
"25418",2013,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",11429.1136234854,1000,10000,1.14291136234854,"Green",NA
"25419",2014,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",11955.774012598,1000,10000,1.1955774012598,"Green",NA
"25420",2015,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",12640.9533592286,1000,10000,1.26409533592286,"Green",NA
"25421",2016,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",10246.4996407339,1000,10000,1.02464996407339,"Green",NA
"25422",2017,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",8897.36795545232,1000,10000,0.889736795545232,"Amber",NA
"25423",2018,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",7780.22429754537,1000,10000,0.778022429754537,"Amber",NA
"25424",2019,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",5454.5745814479,1000,10000,0.54545745814479,"Amber",NA
"25425",2020,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",4798.21112588238,1000,10000,0.479821112588238,"Amber",NA
"25426",2021,"SEL-03-01","Sockeye","Chilliwack_ES","AbsUBM",3473.39718769064,1000,10000,0.347339718769064,"Amber",NA
"25427",1995,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",98035.7996212725,24256,122612,0.799561214410274,"Amber",NA
"25428",1996,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",130896.787383679,24256,122612,1.06756913991843,"Green",NA
"25429",1997,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",114686.274924914,24256,122612,0.935359303534026,"Amber",NA
"25430",1998,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",126659.317174495,24256,122612,1.03300914408455,"Green",NA
"25431",1999,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",138618.84279944,24256,122612,1.13054874563208,"Green",NA
"25432",2000,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",142595.752565133,24256,122612,1.16298366036875,"Green",NA
"25433",2001,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",182284.985121302,24256,122612,1.4866814432625,"Green",NA
"25434",2002,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",209862.928873453,24256,122612,1.71160187317272,"Green",NA
"25435",2003,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",186134.458649642,24256,122612,1.51807701244284,"Green",NA
"25436",2004,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",131603.77929339,24256,122612,1.07333523059236,"Green",NA
"25437",2005,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",139589.716085686,24256,122612,1.13846700229738,"Green",NA
"25438",2006,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",114518.469932455,24256,122612,0.933990718138967,"Amber",NA
"25439",2007,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",96214.256379293,24256,122612,0.784705056432429,"Amber",NA
"25440",2008,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",108078.128413952,24256,122612,0.881464525608847,"Amber",NA
"25441",2009,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",68040.2801712877,24256,122612,0.554923499912632,"Amber",NA
"25442",2010,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",73275.3284910686,24256,122612,0.597619551847035,"Amber",NA
"25443",2011,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",78477.9014061463,24256,122612,0.640050740597546,"Amber",NA
"25444",2012,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",68252.3728570781,24256,122612,0.55665328725637,"Amber",NA
"25445",2013,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",93715.672184399,24256,122612,0.764327082050688,"Amber",NA
