"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","TotalInfilled","StartYear","UseYear"
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1981,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1982,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1983,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1984,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1985,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1986,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1987,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1988,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1989,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1990,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1991,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1992,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1993,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1994,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1995,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1996,"OtherSource",415,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1997,"OtherSource",260,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1998,"OtherSource",341,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1999,"OtherSource",91,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2000,"OtherSource",245,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2001,"OtherSource",172,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2002,"OtherSource",155,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2003,"OtherSource",929,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2004,"OtherSource",317,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2005,"OtherSource",109,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2006,"OtherSource",217,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2007,"OtherSource",74,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2008,"OtherSource",54,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2009,"OtherSource",214,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2010,"OtherSource",6,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2011,"OtherSource",65,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2012,"OtherSource",46,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2013,"RELATIVE ABUNDANCE (TYPE-4)",38,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2014,"RELATIVE ABUNDANCE (TYPE-4)",62,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2015,"RELATIVE ABUNDANCE (TYPE-4)",105,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2016,"RELATIVE ABUNDANCE (TYPE-4)",2,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2017,"RELATIVE ABUNDANCE (TYPE-4)",2,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2018,"RELATIVE ABUNDANCE (TYPE-4)",0,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2019,"RELATIVE ABUNDANCE (TYPE-4)",26,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2020,"RELATIVE ABUNDANCE (TYPE-4)",17,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2021,"RELATIVE ABUNDANCE (TYPE-4)",35,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2022,"RELATIVE ABUNDANCE (TYPE-4)",18,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1975,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1976,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1977,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1978,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1979,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1980,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1981,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1982,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1983,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1984,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1985,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1986,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1987,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1988,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1989,"OtherSource",812,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1990,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1991,"OtherSource",446,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1992,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1993,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1994,"OtherSource",1028,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1995,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1996,"QualFiltered",NA,1997,FALSE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1997,"OtherSource",1230,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1998,"OtherSource",309,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1999,"OtherSource",712,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2000,"OtherSource",936,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2001,"OtherSource",237,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2002,"OtherSource",443,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2003,"OtherSource",311,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2004,"OtherSource",741,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2005,"OtherSource",109,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2006,"OtherSource",141,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2007,"OtherSource",38,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2008,"OtherSource",395,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2009,"OtherSource",194,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2010,"OtherSource",128,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2011,"OtherSource",37,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2012,"OtherSource",166,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2013,"RELATIVE ABUNDANCE (TYPE-3)",134,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2014,"RELATIVE ABUNDANCE (TYPE-3)",203,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2015,"RELATIVE ABUNDANCE (TYPE-3)",134,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2016,"RELATIVE ABUNDANCE (TYPE-4)",35,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2017,"RELATIVE ABUNDANCE (TYPE-3)",29,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2018,"RELATIVE ABUNDANCE (TYPE-3)",95,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2019,"RELATIVE ABUNDANCE (TYPE-4)",106,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2020,"RELATIVE ABUNDANCE (TYPE-4)",122,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2021,"RELATIVE ABUNDANCE (TYPE-4)",106,1997,TRUE
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2022,"RELATIVE ABUNDANCE (TYPE-3)",146,1997,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1976,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1978,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1980,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1981,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1982,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1983,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1984,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1985,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1986,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1987,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1988,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1989,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1990,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1991,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1992,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1993,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1994,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1995,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1996,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,1999,"OtherSource",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2000,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2001,"OtherSource",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2002,"QualFiltered",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2008,"OtherSource",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2012,"OtherSource",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","LYON CREEK",46780,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1975,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1976,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1977,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1978,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1979,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1980,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1981,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1982,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1983,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1984,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1985,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1986,"OtherSource",1499,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1987,"OtherSource",1542,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1988,"OtherSource",1857,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1989,"OtherSource",1141,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1990,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1991,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1992,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1993,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1994,"OtherSource",1841,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1995,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1996,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1997,"OtherSource",725,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1998,"OtherSource",632,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1999,"OtherSource",524,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2000,"OtherSource",1511,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2001,"OtherSource",1121,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2002,"OtherSource",650,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2003,"OtherSource",45,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2004,"OtherSource",538,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2005,"OtherSource",185,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2006,"OtherSource",157,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2007,"OtherSource",38,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2008,"OtherSource",97,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2009,"OtherSource",91,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2010,"OtherSource",72,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2011,"OtherSource",91,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2012,"OtherSource",91,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2013,"RELATIVE ABUNDANCE (TYPE-3)",17,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2014,"RELATIVE ABUNDANCE (TYPE-3)",62,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2015,"RELATIVE ABUNDANCE (TYPE-3)",58,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2016,"RELATIVE ABUNDANCE (TYPE-4)",40,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2017,"RELATIVE ABUNDANCE (TYPE-3)",20,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2018,"RELATIVE ABUNDANCE (TYPE-4)",9,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2019,"RELATIVE ABUNDANCE (TYPE-3)",149,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2020,"RELATIVE ABUNDANCE (TYPE-4)",111,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2021,"RELATIVE ABUNDANCE (TYPE-4)",32,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2022,"RELATIVE ABUNDANCE (TYPE-4)",109,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1979,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1980,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1984,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1985,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1986,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1987,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1988,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1989,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1990,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1991,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1992,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1993,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1994,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1995,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1996,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1997,"QualFiltered",NA,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1998,"RELATIVE ABUNDANCE (TYPE-4)",110,1999,FALSE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1999,"OtherSource",11,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2000,"OtherSource",235,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2001,"OtherSource",88,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2002,"OtherSource",480,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2003,"OtherSource",329,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2004,"OtherSource",152,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2005,"INFILL",137.748367136473,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2006,"OtherSource",117,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2007,"OtherSource",212,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2008,"OtherSource",141,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2009,"OtherSource",63,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2010,"OtherSource",152,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2011,"OtherSource",228,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2012,"OtherSource",105,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2013,"RELATIVE ABUNDANCE (TYPE-4)",142,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2014,"RELATIVE ABUNDANCE (TYPE-4)",80,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2015,"INFILL",43.1859745617051,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2016,"RELATIVE ABUNDANCE (TYPE-4)",166,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2017,"RELATIVE ABUNDANCE (TYPE-4)",72,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2018,"RELATIVE ABUNDANCE (TYPE-4)",52,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2019,"RELATIVE ABUNDANCE (TYPE-4)",275,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2020,"RELATIVE ABUNDANCE (TYPE-4)",362,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2021,"RELATIVE ABUNDANCE (TYPE-4)",249,1999,TRUE
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2022,"RELATIVE ABUNDANCE (TYPE-4)",260,1999,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,1995,"OtherSource",3480,1995,TRUE
